     x        u       v
     0.73500000     0.26675799     0.26439078
     0.73600000     0.26575550     0.26339722
     0.73700000     0.26475294     0.26240359
     0.73800000     0.26375032     0.26140990
     0.73900000     0.26274764     0.26041615
     0.74000000     0.26174489     0.25942234
     0.74100000     0.26074209     0.25842847
     0.74200000     0.25973922     0.25743454
     0.74300000     0.25873629     0.25644054
     0.74400000     0.25773331     0.25544649
     0.74500000     0.25673027     0.25445238
     0.74600000     0.25572716     0.25345821
     0.74700000     0.25472400     0.25246399
     0.74800000     0.25372079     0.25146970
     0.74900000     0.25271751     0.25047536
     0.75000000     0.25171419     0.24948097
     0.75100000     0.25071080     0.24848651
     0.75200000     0.24970736     0.24749201
     0.75300000     0.24870387     0.24649745
     0.75400000     0.24770032     0.24550283
     0.75500000     0.24669672     0.24450817
     0.75600000     0.24569307     0.24351345
     0.75700000     0.24468936     0.24251868
     0.75800000     0.24368561     0.24152385
     0.75900000     0.24268180     0.24052898
     0.76000000     0.24167794     0.23953405
     0.76100000     0.24067404     0.23853908
     0.76200000     0.23967008     0.23754405
     0.76300000     0.23866607     0.23654898
     0.76400000     0.23766202     0.23555386
     0.76500000     0.23665791     0.23455869
     0.76600000     0.23565376     0.23356347
     0.76700000     0.23464956     0.23256820
     0.76800000     0.23364532     0.23157289
     0.76900000     0.23264103     0.23057753
     0.77000000     0.23163669     0.22958213
     0.77100000     0.23063231     0.22858668
     0.77200000     0.22962788     0.22759119
     0.77300000     0.22862341     0.22659565
     0.77400000     0.22761890     0.22560007
     0.77500000     0.22661434     0.22460444
     0.77600000     0.22560974     0.22360877
     0.77700000     0.22460509     0.22261306
     0.77800000     0.22360041     0.22161731
     0.77900000     0.22259568     0.22062151
     0.78000000     0.22159091     0.21962568
     0.78100000     0.22058610     0.21862980
     0.78200000     0.21958125     0.21763388
     0.78300000     0.21857636     0.21663792
     0.78400000     0.21757143     0.21564192
     0.78500000     0.21656646     0.21464589
     0.78600000     0.21556145     0.21364981
     0.78700000     0.21455640     0.21265370
     0.78800000     0.21355131     0.21165754
     0.78900000     0.21254619     0.21066135
     0.79000000     0.21154103     0.20966512
     0.79100000     0.21053583     0.20866886
     0.79200000     0.20953059     0.20767255
     0.79300000     0.20852532     0.20667622
     0.79400000     0.20752001     0.20567984
     0.79500000     0.20651467     0.20468343
     0.79600000     0.20550929     0.20368699
     0.79700000     0.20450388     0.20269050
     0.79800000     0.20349843     0.20169399
     0.79900000     0.20249295     0.20069744
     0.80000000     0.20148743     0.19970086
     0.80100000     0.20048188     0.19870424
     0.80200000     0.19947630     0.19770759
     0.80300000     0.19847068     0.19671091
     0.80400000     0.19746504     0.19571419
     0.80500000     0.19645936     0.19471745
     0.80600000     0.19545364     0.19372067
     0.80700000     0.19444790     0.19272385
     0.80800000     0.19344212     0.19172701
     0.80900000     0.19243632     0.19073014
     0.81000000     0.19143048     0.18973323
     0.81100000     0.19042461     0.18873630
     0.81200000     0.18941872     0.18773934
     0.81300000     0.18841279     0.18674234
     0.81400000     0.18740683     0.18574532
     0.81500000     0.18640085     0.18474827
     0.81600000     0.18539483     0.18375118
     0.81700000     0.18438879     0.18275407
     0.81800000     0.18338272     0.18175694
     0.81900000     0.18237662     0.18075977
     0.82000000     0.18137049     0.17976257
     0.82100000     0.18036434     0.17876535
     0.82200000     0.17935816     0.17776810
     0.82300000     0.17835195     0.17677083
     0.82400000     0.17734571     0.17577353
     0.82500000     0.17633945     0.17477620
     0.82600000     0.17533316     0.17377884
     0.82700000     0.17432685     0.17278146
     0.82800000     0.17332051     0.17178405
     0.82900000     0.17231414     0.17078662
     0.83000000     0.17130775     0.16978917
     0.83100000     0.17030134     0.16879168
     0.83200000     0.16929490     0.16779418
     0.83300000     0.16828844     0.16679665
     0.83400000     0.16728195     0.16579909
     0.83500000     0.16627544     0.16480151
     0.83600000     0.16526890     0.16380391
     0.83700000     0.16426234     0.16280628
     0.83800000     0.16325576     0.16180864
     0.83900000     0.16224916     0.16081096
     0.84000000     0.16124253     0.15981327
     0.84100000     0.16023588     0.15881555
     0.84200000     0.15922921     0.15781781
     0.84300000     0.15822251     0.15682005
     0.84400000     0.15721580     0.15582227
     0.84500000     0.15620906     0.15482446
     0.84600000     0.15520230     0.15382664
     0.84700000     0.15419552     0.15282879
     0.84800000     0.15318872     0.15183092
     0.84900000     0.15218189     0.15083303
     0.85000000     0.15117505     0.14983512
     0.85100000     0.15016819     0.14883719
     0.85200000     0.14916131     0.14783924
     0.85300000     0.14815440     0.14684127
     0.85400000     0.14714748     0.14584328
     0.85500000     0.14614054     0.14484527
     0.85600000     0.14513358     0.14384724
     0.85700000     0.14412660     0.14284920
     0.85800000     0.14311960     0.14185113
     0.85900000     0.14211258     0.14085304
     0.86000000     0.14110554     0.13985494
     0.86100000     0.14009848     0.13885682
     0.86200000     0.13909141     0.13785867
     0.86300000     0.13808432     0.13686052
     0.86400000     0.13707721     0.13586234
     0.86500000     0.13607008     0.13486414
     0.86600000     0.13506294     0.13386593
     0.86700000     0.13405577     0.13286770
     0.86800000     0.13304860     0.13186946
     0.86900000     0.13204140     0.13087119
     0.87000000     0.13103419     0.12987291
     0.87100000     0.13002696     0.12887462
     0.87200000     0.12901971     0.12787630
     0.87300000     0.12801245     0.12687797
     0.87400000     0.12700517     0.12587963
     0.87500000     0.12599787     0.12488126
     0.87600000     0.12499056     0.12388289
     0.87700000     0.12398324     0.12288449
     0.87800000     0.12297589     0.12188608
     0.87900000     0.12196854     0.12088766
     0.88000000     0.12096116     0.11988922
     0.88100000     0.11995378     0.11889076
     0.88200000     0.11894637     0.11789229
     0.88300000     0.11793896     0.11689381
     0.88400000     0.11693152     0.11589531
     0.88500000     0.11592408     0.11489680
     0.88600000     0.11491662     0.11389827
     0.88700000     0.11390914     0.11289973
     0.88800000     0.11290165     0.11190117
     0.88900000     0.11189415     0.11090260
     0.89000000     0.11088663     0.10990402
     0.89100000     0.10987910     0.10890542
     0.89200000     0.10887156     0.10790681
     0.89300000     0.10786400     0.10690818
     0.89400000     0.10685643     0.10590955
     0.89500000     0.10584885     0.10491090
     0.89600000     0.10484125     0.10391223
     0.89700000     0.10383364     0.10291356
     0.89800000     0.10282602     0.10191487
     0.89900000     0.10181838     0.10091616
     0.90000000     0.10081074    0.099917450
     0.90100000    0.099803078    0.098918723
     0.90200000    0.098795406    0.097919985
     0.90300000    0.097787722    0.096921234
     0.90400000    0.096780026    0.095922471
     0.90500000    0.095772318    0.094923696
     0.90600000    0.094764599    0.093924909
     0.90700000    0.093756868    0.092926111
     0.90800000    0.092749125    0.091927302
     0.90900000    0.091741372    0.090928480
     0.91000000    0.090733606    0.089929648
     0.91100000    0.089725830    0.088930805
     0.91200000    0.088718043    0.087931950
     0.91300000    0.087710244    0.086933085
     0.91400000    0.086702435    0.085934208
     0.91500000    0.085694615    0.084935321
     0.91600000    0.084686784    0.083936423
     0.91700000    0.083678943    0.082937515
     0.91800000    0.082671092    0.081938597
     0.91900000    0.081663230    0.080939668
     0.92000000    0.080655358    0.079940729
     0.92100000    0.079647476    0.078941779
     0.92200000    0.078639584    0.077942820
     0.92300000    0.077631682    0.076943851
     0.92400000    0.076623770    0.075944872
     0.92500000    0.075615848    0.074945883
     0.92600000    0.074607917    0.073946885
     0.92700000    0.073599977    0.072947877
     0.92800000    0.072592027    0.071948860
     0.92900000    0.071584067    0.070949833
     0.93000000    0.070576098    0.069950798
     0.93100000    0.069568121    0.068951753
     0.93200000    0.068560134    0.067952699
     0.93300000    0.067552138    0.066953636
     0.93400000    0.066544133    0.065954564
     0.93500000    0.065536120    0.064955484
     0.93600000    0.064528098    0.063956394
     0.93700000    0.063520067    0.062957296
     0.93800000    0.062512028    0.061958190
     0.93900000    0.061503980    0.060959075
     0.94000000    0.060495924    0.059959952
     0.94100000    0.059487860    0.058960820
     0.94200000    0.058479787    0.057961681
     0.94300000    0.057471706    0.056962533
     0.94400000    0.056463618    0.055963377
     0.94500000    0.055455521    0.054964213
     0.94600000    0.054447417    0.053965042
     0.94700000    0.053439304    0.052965862
     0.94800000    0.052431184    0.051966675
     0.94900000    0.051423057    0.050967480
     0.95000000    0.050414921    0.049968278
     0.95100000    0.049406779    0.048969068
     0.95200000    0.048398629    0.047969851
     0.95300000    0.047390471    0.046970627
     0.95400000    0.046382307    0.045971395
     0.95500000    0.045374135    0.044972156
     0.95600000    0.044365956    0.043972910
     0.95700000    0.043357770    0.042973656
     0.95800000    0.042349577    0.041974396
     0.95900000    0.041341377    0.040975129
     0.96000000    0.040333170    0.039975855
     0.96100000    0.039324956    0.038976575
     0.96200000    0.038316736    0.037977287
     0.96300000    0.037308509    0.036977993
     0.96400000    0.036300276    0.035978692
     0.96500000    0.035292036    0.034979385
     0.96600000    0.034283789    0.033980072
     0.96700000    0.033275537    0.032980752
     0.96800000    0.032267277    0.031981426
     0.96900000    0.031259012    0.030982093
     0.97000000    0.030250740    0.029982754
     0.97100000    0.029242463    0.028983410
     0.97200000    0.028234179    0.027984059
     0.97300000    0.027225889    0.026984702
     0.97400000    0.026217594    0.025985339
     0.97500000    0.025209292    0.024985970
     0.97600000    0.024200985    0.023986596
     0.97700000    0.023192671    0.022987215
     0.97800000    0.022184352    0.021987829
     0.97900000    0.021176028    0.020988438
     0.98000000    0.020167698    0.019989040
     0.98100000    0.019159362    0.018989637
     0.98200000    0.018151021    0.017990229
     0.98300000    0.017142674    0.016990815
     0.98400000    0.016134322    0.015991396
     0.98500000    0.015125965    0.014991972
     0.98600000    0.014117602    0.013992542
     0.98700000    0.013109234    0.012993107
     0.98800000    0.012100861    0.011993667
     0.98900000    0.011092483    0.010994222
     0.99000000    0.010084100   0.0099947712
     0.99100000   0.0090757117   0.0089953159
     0.99200000   0.0080673185   0.0079958556
     0.99300000   0.0070589204   0.0069963903
     0.99400000   0.0060505174   0.0059969202
     0.99500000   0.0050421096   0.0049974453
     0.99600000   0.0040336971   0.0039979656
     0.99700000   0.0030252798   0.0029984812
     0.99800000   0.0020168578   0.0019989921
     0.99900000   0.0010084312  0.00099949832
      1.0000000      0.0000000  5.8885730E-18
