     x        u       v
    0.068000000  3.6176993E-05     0.42538609
    0.069000000 -1.0947598E-05     0.42942706
    0.070000000  3.5875809E-05     0.43341787
    0.071000000 -1.1145490E-05     0.43735903
    0.072000000  3.5579591E-05     0.44125101
    0.073000000 -1.1338466E-05     0.44509432
    0.074000000  3.5288240E-05     0.44888944
    0.075000000 -1.1526623E-05     0.45263685
    0.076000000  3.5001661E-05     0.45633702
    0.077000000 -1.1710056E-05     0.45999043
    0.078000000  3.4719758E-05     0.46359753
    0.079000000 -1.1888859E-05     0.46715879
    0.080000000  3.4442439E-05     0.47067467
    0.081000000 -1.2063123E-05     0.47414561
    0.082000000  3.4169614E-05     0.47757207
    0.083000000 -1.2232939E-05     0.48095448
    0.084000000  3.3901193E-05     0.48429329
    0.085000000 -1.2398394E-05     0.48758893
    0.086000000  3.3637089E-05     0.49084182
    0.087000000 -1.2559575E-05     0.49405240
    0.088000000  3.3377216E-05     0.49722108
    0.089000000 -1.2716567E-05     0.50034829
    0.090000000  3.3121492E-05     0.50343443
    0.091000000 -1.2869452E-05     0.50647991
    0.092000000  3.2869833E-05     0.50948514
    0.093000000 -1.3018311E-05     0.51245051
    0.094000000  3.2622160E-05     0.51537643
    0.095000000 -1.3163225E-05     0.51826329
    0.096000000  3.2378393E-05     0.52111147
    0.097000000 -1.3304272E-05     0.52392137
    0.098000000  3.2138455E-05     0.52669335
    0.099000000 -1.3441528E-05     0.52942780
     0.10000000  3.1902270E-05     0.53212510
     0.10100000 -1.3575068E-05     0.53478561
     0.10200000  3.1669764E-05     0.53740969
     0.10300000 -1.3704966E-05     0.53999772
     0.10400000  3.1440863E-05     0.54255004
     0.10500000 -1.3831293E-05     0.54506702
     0.10600000  3.1215498E-05     0.54754900
     0.10700000 -1.3954121E-05     0.54999634
     0.10800000  3.0993597E-05     0.55240938
     0.10900000 -1.4073520E-05     0.55478845
     0.11000000  3.0775092E-05     0.55713391
     0.11100000 -1.4189556E-05     0.55944608
     0.11200000  3.0559915E-05     0.56172529
     0.11300000 -1.4302296E-05     0.56397187
     0.11400000  3.0348002E-05     0.56618615
     0.11500000 -1.4411806E-05     0.56836845
     0.11600000  3.0139287E-05     0.57051909
     0.11700000 -1.4518149E-05     0.57263837
     0.11800000  2.9933706E-05     0.57472662
     0.11900000 -1.4621389E-05     0.57678414
     0.12000000  2.9731199E-05     0.57881124
     0.12100000 -1.4721587E-05     0.58080821
     0.12200000  2.9531703E-05     0.58277537
     0.12300000 -1.4818803E-05     0.58471301
     0.12400000  2.9335160E-05     0.58662141
     0.12500000 -1.4913095E-05     0.58850088
     0.12600000  2.9141510E-05     0.59035169
     0.12700000 -1.5004523E-05     0.59217414
     0.12800000  2.8950698E-05     0.59396851
     0.12900000 -1.5093142E-05     0.59573507
     0.13000000  2.8762665E-05     0.59747411
     0.13100000 -1.5179009E-05     0.59918589
     0.13200000  2.8577358E-05     0.60087069
     0.13300000 -1.5262177E-05     0.60252878
     0.13400000  2.8394722E-05     0.60416042
     0.13500000 -1.5342701E-05     0.60576587
     0.13600000  2.8214705E-05     0.60734540
     0.13700000 -1.5420632E-05     0.60889926
     0.13800000  2.8037254E-05     0.61042771
     0.13900000 -1.5496022E-05     0.61193101
     0.14000000  2.7862320E-05     0.61340939
     0.14100000 -1.5568921E-05     0.61486312
     0.14200000  2.7689851E-05     0.61629243
     0.14300000 -1.5639379E-05     0.61769757
     0.14400000  2.7519799E-05     0.61907878
     0.14500000 -1.5707444E-05     0.62043629
     0.14600000  2.7352117E-05     0.62177035
     0.14700000 -1.5773163E-05     0.62308119
     0.14800000  2.7186757E-05     0.62436903
     0.14900000 -1.5836582E-05     0.62563411
     0.15000000  2.7023673E-05     0.62687665
     0.15100000 -1.5897748E-05     0.62809688
     0.15200000  2.6862821E-05     0.62929501
     0.15300000 -1.5956705E-05     0.63047128
     0.15400000  2.6704156E-05     0.63162589
     0.15500000 -1.6013496E-05     0.63275906
     0.15600000  2.6547634E-05     0.63387101
     0.15700000 -1.6068165E-05     0.63496195
     0.15800000  2.6393215E-05     0.63603207
     0.15900000 -1.6120754E-05     0.63708161
     0.16000000  2.6240854E-05     0.63811075
     0.16100000 -1.6171303E-05     0.63911970
     0.16200000  2.6090513E-05     0.64010866
     0.16300000 -1.6219853E-05     0.64107783
     0.16400000  2.5942151E-05     0.64202740
     0.16500000 -1.6266444E-05     0.64295758
     0.16600000  2.5795729E-05     0.64386856
     0.16700000 -1.6311115E-05     0.64476052
     0.16800000  2.5651208E-05     0.64563365
     0.16900000 -1.6353903E-05     0.64648815
     0.17000000  2.5508551E-05     0.64732419
     0.17100000 -1.6394846E-05     0.64814197
     0.17200000  2.5367720E-05     0.64894166
     0.17300000 -1.6433980E-05     0.64972344
     0.17400000  2.5228681E-05     0.65048750
     0.17500000 -1.6471341E-05     0.65123400
     0.17600000  2.5091396E-05     0.65196313
     0.17700000 -1.6506965E-05     0.65267505
     0.17800000  2.4955832E-05     0.65336993
     0.17900000 -1.6540885E-05     0.65404796
     0.18000000  2.4821955E-05     0.65470928
     0.18100000 -1.6573135E-05     0.65535408
     0.18200000  2.4689730E-05     0.65598251
     0.18300000 -1.6603749E-05     0.65659474
     0.18400000  2.4559126E-05     0.65719093
     0.18500000 -1.6632759E-05     0.65777123
     0.18600000  2.4430109E-05     0.65833581
     0.18700000 -1.6660197E-05     0.65888483
     0.18800000  2.4302650E-05     0.65941843
     0.18900000 -1.6686093E-05     0.65993677
     0.19000000  2.4176717E-05     0.66044001
     0.19100000 -1.6710478E-05     0.66092828
     0.19200000  2.4052279E-05     0.66140175
     0.19300000 -1.6733383E-05     0.66186056
     0.19400000  2.3929307E-05     0.66230486
     0.19500000 -1.6754836E-05     0.66273478
     0.19600000  2.3807772E-05     0.66315048
     0.19700000 -1.6774867E-05     0.66355209
     0.19800000  2.3687646E-05     0.66393975
     0.19900000 -1.6793502E-05     0.66431361
     0.20000000  2.3568901E-05     0.66467380
     0.20100000 -1.6810771E-05     0.66502045
     0.20200000  2.3451509E-05     0.66535371
     0.20300000 -1.6826700E-05     0.66567370
     0.20400000  2.3335444E-05     0.66598055
     0.20500000 -1.6841316E-05     0.66627440
     0.20600000  2.3220679E-05     0.66655538
     0.20700000 -1.6854644E-05     0.66682362
     0.20800000  2.3107188E-05     0.66707923
     0.20900000 -1.6866711E-05     0.66732235
     0.21000000  2.2994947E-05     0.66755311
     0.21100000 -1.6877540E-05     0.66777161
     0.21200000  2.2883930E-05     0.66797800
     0.21300000 -1.6887157E-05     0.66817238
     0.21400000  2.2774114E-05     0.66835487
     0.21500000 -1.6895586E-05     0.66852560
     0.21600000  2.2665474E-05     0.66868469
     0.21700000 -1.6902850E-05     0.66883223
     0.21800000  2.2557987E-05     0.66896837
     0.21900000 -1.6908972E-05     0.66909319
     0.22000000  2.2451631E-05     0.66920683
     0.22100000 -1.6913975E-05     0.66930938
     0.22200000  2.2346383E-05     0.66940097
     0.22300000 -1.6917881E-05     0.66948169
     0.22400000  2.2242221E-05     0.66955167
     0.22500000 -1.6920711E-05     0.66961099
     0.22600000  2.2139124E-05     0.66965978
     0.22700000 -1.6922488E-05     0.66969813
     0.22800000  2.2037070E-05     0.66972614
     0.22900000 -1.6923231E-05     0.66974393
     0.23000000  2.1936039E-05     0.66975160
     0.23100000 -1.6922962E-05     0.66974924
     0.23200000  2.1836011E-05     0.66973695
     0.23300000 -1.6921700E-05     0.66971483
     0.23400000  2.1736965E-05     0.66968299
     0.23500000 -1.6919466E-05     0.66964151
     0.23600000  2.1638883E-05     0.66959049
     0.23700000 -1.6916277E-05     0.66953003
     0.23800000  2.1541744E-05     0.66946023
     0.23900000 -1.6912154E-05     0.66938117
     0.24000000  2.1445532E-05     0.66929294
     0.24100000 -1.6907114E-05     0.66919565
     0.24200000  2.1350226E-05     0.66908937
     0.24300000 -1.6901176E-05     0.66897420
     0.24400000  2.1255810E-05     0.66885023
     0.24500000 -1.6894358E-05     0.66871754
     0.24600000  2.1162265E-05     0.66857622
     0.24700000 -1.6886677E-05     0.66842635
     0.24800000  2.1069575E-05     0.66826803
     0.24900000 -1.6878150E-05     0.66810134
     0.25000000  2.0977722E-05     0.66792635
     0.25100000 -1.6868794E-05     0.66774316
     0.25200000  2.0886690E-05     0.66755183
     0.25300000 -1.6858626E-05     0.66735247
     0.25400000  2.0796463E-05     0.66714513
     0.25500000 -1.6847660E-05     0.66692991
     0.25600000  2.0707024E-05     0.66670688
     0.25700000 -1.6835914E-05     0.66647612
     0.25800000  2.0618358E-05     0.66623771
     0.25900000 -1.6823403E-05     0.66599172
     0.26000000  2.0530451E-05     0.66573823
     0.26100000 -1.6810141E-05     0.66547731
     0.26200000  2.0443285E-05     0.66520903
     0.26300000 -1.6796144E-05     0.66493348
     0.26400000  2.0356848E-05     0.66465072
     0.26500000 -1.6781426E-05     0.66436082
     0.26600000  2.0271125E-05     0.66406385
     0.26700000 -1.6766001E-05     0.66375990
     0.26800000  2.0186101E-05     0.66344901
     0.26900000 -1.6749885E-05     0.66313127
     0.27000000  2.0101762E-05     0.66280675
     0.27100000 -1.6733089E-05     0.66247550
     0.27200000  2.0018096E-05     0.66213759
     0.27300000 -1.6715628E-05     0.66179310
     0.27400000  1.9935088E-05     0.66144209
     0.27500000 -1.6697514E-05     0.66108462
     0.27600000  1.9852727E-05     0.66072076
     0.27700000 -1.6678762E-05     0.66035057
     0.27800000  1.9770998E-05     0.65997411
     0.27900000 -1.6659383E-05     0.65959145
     0.28000000  1.9689889E-05     0.65920265
     0.28100000 -1.6639389E-05     0.65880776
     0.28200000  1.9609389E-05     0.65840686
     0.28300000 -1.6618794E-05     0.65799999
     0.28400000  1.9529484E-05     0.65758723
     0.28500000 -1.6597608E-05     0.65716862
     0.28600000  1.9450164E-05     0.65674422
     0.28700000 -1.6575844E-05     0.65631410
     0.28800000  1.9371417E-05     0.65587831
     0.28900000 -1.6553513E-05     0.65543691
     0.29000000  1.9293231E-05     0.65498995
     0.29100000 -1.6530626E-05     0.65453748
     0.29200000  1.9215595E-05     0.65407957
     0.29300000 -1.6507195E-05     0.65361626
     0.29400000  1.9138498E-05     0.65314762
     0.29500000 -1.6483229E-05     0.65267369
     0.29600000  1.9061930E-05     0.65219452
     0.29700000 -1.6458740E-05     0.65171017
     0.29800000  1.8985881E-05     0.65122070
     0.29900000 -1.6433738E-05     0.65072614
     0.30000000  1.8910339E-05     0.65022655
     0.30100000 -1.6408233E-05     0.64972199
     0.30200000  1.8835295E-05     0.64921249
     0.30300000 -1.6382235E-05     0.64869812
     0.30400000  1.8760739E-05     0.64817891
     0.30500000 -1.6355754E-05     0.64765492
     0.30600000  1.8686662E-05     0.64712620
     0.30700000 -1.6328800E-05     0.64659278
     0.30800000  1.8613053E-05     0.64605473
     0.30900000 -1.6301381E-05     0.64551207
     0.31000000  1.8539904E-05     0.64496487
     0.31100000 -1.6273507E-05     0.64441316
     0.31200000  1.8467206E-05     0.64385700
     0.31300000 -1.6245188E-05     0.64329641
     0.31400000  1.8394949E-05     0.64273146
     0.31500000 -1.6216431E-05     0.64216217
     0.31600000  1.8323125E-05     0.64158861
     0.31700000 -1.6187245E-05     0.64101079
     0.31800000  1.8251725E-05     0.64042878
     0.31900000 -1.6157640E-05     0.63984261
     0.32000000  1.8180741E-05     0.63925232
     0.32100000 -1.6127622E-05     0.63865796
     0.32200000  1.8110165E-05     0.63805956
     0.32300000 -1.6097201E-05     0.63745717
     0.32400000  1.8039988E-05     0.63685081
     0.32500000 -1.6066385E-05     0.63624055
     0.32600000  1.7970203E-05     0.63562640
     0.32700000 -1.6035181E-05     0.63500842
     0.32800000  1.7900802E-05     0.63438663
     0.32900000 -1.6003597E-05     0.63376109
     0.33000000  1.7831777E-05     0.63313181
     0.33100000 -1.5971640E-05     0.63249885
     0.33200000  1.7763120E-05     0.63186224
     0.33300000 -1.5939318E-05     0.63122201
     0.33400000  1.7694826E-05     0.63057821
     0.33500000 -1.5906638E-05     0.62993085
     0.33600000  1.7626886E-05     0.62928000
     0.33700000 -1.5873607E-05     0.62862566
     0.33800000  1.7559293E-05     0.62796789
     0.33900000 -1.5840233E-05     0.62730671
     0.34000000  1.7492040E-05     0.62664217
     0.34100000 -1.5806521E-05     0.62597428
     0.34200000  1.7425122E-05     0.62530309
     0.34300000 -1.5772479E-05     0.62462863
     0.34400000  1.7358530E-05     0.62395093
     0.34500000 -1.5738113E-05     0.62327003
     0.34600000  1.7292259E-05     0.62258595
     0.34700000 -1.5703429E-05     0.62189872
     0.34800000  1.7226303E-05     0.62120839
     0.34900000 -1.5668435E-05     0.62051497
     0.35000000  1.7160654E-05     0.61981851
     0.35100000 -1.5633135E-05     0.61911902
     0.35200000  1.7095308E-05     0.61841655
     0.35300000 -1.5597537E-05     0.61771111
     0.35400000  1.7030257E-05     0.61700274
     0.35500000 -1.5561645E-05     0.61629148
     0.35600000  1.6965497E-05     0.61557734
     0.35700000 -1.5525466E-05     0.61486035
     0.35800000  1.6901021E-05     0.61414055
     0.35900000 -1.5489006E-05     0.61341797
     0.36000000  1.6836823E-05     0.61269262
     0.36100000 -1.5452269E-05     0.61196454
     0.36200000  1.6772899E-05     0.61123376
     0.36300000 -1.5415262E-05     0.61050030
     0.36400000  1.6709243E-05     0.60976418
     0.36500000 -1.5377990E-05     0.60902544
     0.36600000  1.6645850E-05     0.60828410
     0.36700000 -1.5340458E-05     0.60754019
     0.36800000  1.6582713E-05     0.60679373
     0.36900000 -1.5302671E-05     0.60604475
     0.37000000  1.6519829E-05     0.60529327
     0.37100000 -1.5264635E-05     0.60453932
     0.37200000  1.6457192E-05     0.60378292
     0.37300000 -1.5226353E-05     0.60302410
     0.37400000  1.6394798E-05     0.60226288
     0.37500000 -1.5187832E-05     0.60149928
     0.37600000  1.6332641E-05     0.60073333
     0.37700000 -1.5149076E-05     0.59996505
     0.37800000  1.6270717E-05     0.59919447
     0.37900000 -1.5110089E-05     0.59842160
     0.38000000  1.6209021E-05     0.59764648
     0.38100000 -1.5070876E-05     0.59686912
     0.38200000  1.6147549E-05     0.59608954
     0.38300000 -1.5031441E-05     0.59530777
     0.38400000  1.6086296E-05     0.59452383
     0.38500000 -1.4991790E-05     0.59373774
     0.38600000  1.6025258E-05     0.59294952
     0.38700000 -1.4951926E-05     0.59215920
     0.38800000  1.5964430E-05     0.59136679
     0.38900000 -1.4911853E-05     0.59057231
     0.39000000  1.5903810E-05     0.58977579
     0.39100000 -1.4871575E-05     0.58897725
     0.39200000  1.5843391E-05     0.58817670
     0.39300000 -1.4831098E-05     0.58737417
     0.39400000  1.5783171E-05     0.58656967
     0.39500000 -1.4790423E-05     0.58576323
     0.39600000  1.5723146E-05     0.58495486
     0.39700000 -1.4749557E-05     0.58414459
     0.39800000  1.5663311E-05     0.58333243
     0.39900000 -1.4708501E-05     0.58251840
     0.40000000  1.5603663E-05     0.58170252
     0.40100000 -1.4667261E-05     0.58088481
     0.40200000  1.5544198E-05     0.58006529
     0.40300000 -1.4625839E-05     0.57924397
     0.40400000  1.5484913E-05     0.57842087
     0.40500000 -1.4584239E-05     0.57759601
     0.40600000  1.5425803E-05     0.57676941
     0.40700000 -1.4542466E-05     0.57594109
     0.40800000  1.5366867E-05     0.57511106
     0.40900000 -1.4500521E-05     0.57427934
     0.41000000  1.5308099E-05     0.57344594
     0.41100000 -1.4458409E-05     0.57261088
     0.41200000  1.5249497E-05     0.57177419
     0.41300000 -1.4416133E-05     0.57093587
     0.41400000  1.5191057E-05     0.57009594
     0.41500000 -1.4373696E-05     0.56925442
     0.41600000  1.5132777E-05     0.56841133
     0.41700000 -1.4331102E-05     0.56756667
     0.41800000  1.5074653E-05     0.56672047
     0.41900000 -1.4288353E-05     0.56587274
     0.42000000  1.5016681E-05     0.56502349
     0.42100000 -1.4245452E-05     0.56417275
     0.42200000  1.4958860E-05     0.56332051
     0.42300000 -1.4202403E-05     0.56246681
     0.42400000  1.4901186E-05     0.56161166
     0.42500000 -1.4159209E-05     0.56075506
     0.42600000  1.4843656E-05     0.55989704
     0.42700000 -1.4115872E-05     0.55903760
     0.42800000  1.4786266E-05     0.55817677
     0.42900000 -1.4072395E-05     0.55731455
     0.43000000  1.4729016E-05     0.55645096
     0.43100000 -1.4028781E-05     0.55558602
     0.43200000  1.4671901E-05     0.55471973
     0.43300000 -1.3985033E-05     0.55385211
     0.43400000  1.4614919E-05     0.55298318
     0.43500000 -1.3941153E-05     0.55211294
     0.43600000  1.4558067E-05     0.55124141
     0.43700000 -1.3897144E-05     0.55036860
     0.43800000  1.4501344E-05     0.54949453
     0.43900000 -1.3853008E-05     0.54861920
     0.44000000  1.4444745E-05     0.54774264
     0.44100000 -1.3808748E-05     0.54686484
     0.44200000  1.4388269E-05     0.54598583
     0.44300000 -1.3764367E-05     0.54510562
     0.44400000  1.4331914E-05     0.54422422
     0.44500000 -1.3719867E-05     0.54334164
     0.44600000  1.4275677E-05     0.54245789
     0.44700000 -1.3675250E-05     0.54157298
     0.44800000  1.4219555E-05     0.54068693
     0.44900000 -1.3630518E-05     0.53979974
     0.45000000  1.4163546E-05     0.53891143
     0.45100000 -1.3585675E-05     0.53802202
     0.45200000  1.4107649E-05     0.53713150
     0.45300000 -1.3540721E-05     0.53623989
     0.45400000  1.4051860E-05     0.53534721
     0.45500000 -1.3495659E-05     0.53445345
     0.45600000  1.3996179E-05     0.53355864
     0.45700000 -1.3450492E-05     0.53266279
     0.45800000  1.3940602E-05     0.53176590
     0.45900000 -1.3405221E-05     0.53086798
     0.46000000  1.3885127E-05     0.52996905
     0.46100000 -1.3359849E-05     0.52906911
     0.46200000  1.3829753E-05     0.52816818
     0.46300000 -1.3314377E-05     0.52726626
     0.46400000  1.3774477E-05     0.52636337
     0.46500000 -1.3268808E-05     0.52545951
     0.46600000  1.3719298E-05     0.52455469
     0.46700000 -1.3223143E-05     0.52364893
     0.46800000  1.3664214E-05     0.52274223
     0.46900000 -1.3177384E-05     0.52183461
     0.47000000  1.3609223E-05     0.52092606
     0.47100000 -1.3131533E-05     0.52001661
     0.47200000  1.3554322E-05     0.51910625
     0.47300000 -1.3085593E-05     0.51819500
     0.47400000  1.3499511E-05     0.51728287
     0.47500000 -1.3039564E-05     0.51636987
     0.47600000  1.3444787E-05     0.51545600
     0.47700000 -1.2993448E-05     0.51454128
     0.47800000  1.3390148E-05     0.51362570
     0.47900000 -1.2947248E-05     0.51270929
     0.48000000  1.3335594E-05     0.51179204
     0.48100000 -1.2900965E-05     0.51087398
     0.48200000  1.3281122E-05     0.50995510
     0.48300000 -1.2854600E-05     0.50903541
     0.48400000  1.3226730E-05     0.50811492
     0.48500000 -1.2808155E-05     0.50719364
     0.48600000  1.3172418E-05     0.50627158
     0.48700000 -1.2761632E-05     0.50534874
     0.48800000  1.3118183E-05     0.50442514
     0.48900000 -1.2715033E-05     0.50350078
     0.49000000  1.3064024E-05     0.50257566
     0.49100000 -1.2668358E-05     0.50164980
     0.49200000  1.3009940E-05     0.50072321
     0.49300000 -1.2621609E-05     0.49979588
     0.49400000  1.2955928E-05     0.49886783
     0.49500000 -1.2574788E-05     0.49793906
     0.49600000  1.2901989E-05     0.49700959
     0.49700000 -1.2527896E-05     0.49607942
     0.49800000  1.2848119E-05     0.49514855
     0.49900000 -1.2480935E-05     0.49421699
     0.50000000  1.2794318E-05     0.49328475
     0.50100000 -1.2433906E-05     0.49235184
     0.50200000  1.2740584E-05     0.49141826
     0.50300000 -1.2386810E-05     0.49048403
     0.50400000  1.2686917E-05     0.48954913
     0.50500000 -1.2339648E-05     0.48861359
     0.50600000  1.2633314E-05     0.48767741
     0.50700000 -1.2292423E-05     0.48674060
     0.50800000  1.2579774E-05     0.48580315
     0.50900000 -1.2245135E-05     0.48486509
     0.51000000  1.2526297E-05     0.48392641
     0.51100000 -1.2197785E-05     0.48298712
     0.51200000  1.2472881E-05     0.48204722
     0.51300000 -1.2150375E-05     0.48110673
     0.51400000  1.2419524E-05     0.48016565
     0.51500000 -1.2102905E-05     0.47922398
     0.51600000  1.2366227E-05     0.47828173
     0.51700000 -1.2055378E-05     0.47733890
     0.51800000  1.2312986E-05     0.47639551
     0.51900000 -1.2007794E-05     0.47545156
     0.52000000  1.2259802E-05     0.47450704
     0.52100000 -1.1960154E-05     0.47356198
     0.52200000  1.2206673E-05     0.47261637
     0.52300000 -1.1912459E-05     0.47167022
     0.52400000  1.2153598E-05     0.47072353
     0.52500000 -1.1864711E-05     0.46977632
     0.52600000  1.2100576E-05     0.46882858
     0.52700000 -1.1816911E-05     0.46788032
     0.52800000  1.2047606E-05     0.46693154
     0.52900000 -1.1769059E-05     0.46598226
     0.53000000  1.1994687E-05     0.46503247
     0.53100000 -1.1721156E-05     0.46408218
     0.53200000  1.1941818E-05     0.46313140
     0.53300000 -1.1673204E-05     0.46218013
     0.53400000  1.1888998E-05     0.46122837
     0.53500000 -1.1625204E-05     0.46027614
     0.53600000  1.1836225E-05     0.45932343
     0.53700000 -1.1577156E-05     0.45837025
     0.53800000  1.1783500E-05     0.45741660
     0.53900000 -1.1529062E-05     0.45646250
     0.54000000  1.1730821E-05     0.45550794
     0.54100000 -1.1480922E-05     0.45455292
     0.54200000  1.1678187E-05     0.45359746
     0.54300000 -1.1432737E-05     0.45264156
     0.54400000  1.1625597E-05     0.45168521
     0.54500000 -1.1384509E-05     0.45072844
     0.54600000  1.1573051E-05     0.44977123
     0.54700000 -1.1336237E-05     0.44881360
     0.54800000  1.1520547E-05     0.44785555
     0.54900000 -1.1287924E-05     0.44689708
     0.55000000  1.1468085E-05     0.44593820
     0.55100000 -1.1239569E-05     0.44497891
     0.55200000  1.1415664E-05     0.44401921
     0.55300000 -1.1191174E-05     0.44305912
     0.55400000  1.1363283E-05     0.44209862
     0.55500000 -1.1142739E-05     0.44113774
     0.55600000  1.1310941E-05     0.44017647
     0.55700000 -1.1094265E-05     0.43921481
     0.55800000  1.1258637E-05     0.43825277
     0.55900000 -1.1045753E-05     0.43729035
     0.56000000  1.1206372E-05     0.43632756
     0.56100000 -1.0997204E-05     0.43536440
     0.56200000  1.1154143E-05     0.43440087
     0.56300000 -1.0948618E-05     0.43343698
     0.56400000  1.1101950E-05     0.43247274
     0.56500000 -1.0899996E-05     0.43150813
     0.56600000  1.1049793E-05     0.43054318
     0.56700000 -1.0851339E-05     0.42957788
     0.56800000  1.0997671E-05     0.42861223
     0.56900000 -1.0802648E-05     0.42764624
     0.57000000  1.0945583E-05     0.42667991
     0.57100000 -1.0753922E-05     0.42571325
     0.57200000  1.0893529E-05     0.42474626
     0.57300000 -1.0705164E-05     0.42377894
     0.57400000  1.0841507E-05     0.42281129
     0.57500000 -1.0656373E-05     0.42184332
     0.57600000  1.0789517E-05     0.42087504
     0.57700000 -1.0607551E-05     0.41990644
     0.57800000  1.0737559E-05     0.41893753
     0.57900000 -1.0558697E-05     0.41796830
     0.58000000  1.0685632E-05     0.41699878
     0.58100000 -1.0509812E-05     0.41602895
     0.58200000  1.0633735E-05     0.41505882
     0.58300000 -1.0460898E-05     0.41408839
     0.58400000  1.0581868E-05     0.41311767
     0.58500000 -1.0411954E-05     0.41214666
     0.58600000  1.0530030E-05     0.41117536
     0.58700000 -1.0362981E-05     0.41020378
     0.58800000  1.0478220E-05     0.40923191
     0.58900000 -1.0313981E-05     0.40825976
     0.59000000  1.0426439E-05     0.40728734
     0.59100000 -1.0264952E-05     0.40631464
     0.59200000  1.0374684E-05     0.40534168
     0.59300000 -1.0215897E-05     0.40436844
     0.59400000  1.0322957E-05     0.40339494
     0.59500000 -1.0166814E-05     0.40242117
     0.59600000  1.0271256E-05     0.40144715
     0.59700000 -1.0117706E-05     0.40047286
     0.59800000  1.0219580E-05     0.39949832
     0.59900000 -1.0068572E-05     0.39852353
     0.60000000  1.0167930E-05     0.39754849
     0.60100000 -1.0019413E-05     0.39657320
     0.60200000  1.0116305E-05     0.39559766
     0.60300000 -9.9702300E-06     0.39462188
     0.60400000  1.0064704E-05     0.39364586
     0.60500000 -9.9210226E-06     0.39266960
     0.60600000  1.0013127E-05     0.39169311
     0.60700000 -9.8717916E-06     0.39071638
     0.60800000  9.9615734E-06     0.38973943
     0.60900000 -9.8225375E-06     0.38876224
     0.61000000  9.9100425E-06     0.38778483
     0.61100000 -9.7732607E-06     0.38680719
     0.61200000  9.8585340E-06     0.38582933
     0.61300000 -9.7239617E-06     0.38485125
     0.61400000  9.8070475E-06     0.38387295
     0.61500000 -9.6746410E-06     0.38289444
     0.61600000  9.7555826E-06     0.38191571
     0.61700000 -9.6252989E-06     0.38093678
     0.61800000  9.7041388E-06     0.37995763
     0.61900000 -9.5759359E-06     0.37897828
     0.62000000  9.6527157E-06     0.37799872
     0.62100000 -9.5265524E-06     0.37701896
