     x        u       v
   0.0059000000    0.052289197    0.051393499
   0.0060000000    0.053131357    0.052235739
   0.0061000000    0.053972575    0.053077037
   0.0062000000    0.054812852    0.053917395
   0.0063000000    0.055652190    0.054756812
   0.0064000000    0.056490588    0.055595291
   0.0065000000    0.057328049    0.056432832
   0.0066000000    0.058164573    0.057269435
   0.0067000000    0.059000160    0.058105103
   0.0068000000    0.059834812    0.058939835
   0.0069000000    0.060668530    0.059773633
   0.0070000000    0.061501315    0.060606498
   0.0071000000    0.062333167    0.061438430
   0.0072000000    0.063164088    0.062269431
   0.0073000000    0.063994078    0.063099501
   0.0074000000    0.064823138    0.063928642
   0.0075000000    0.065651270    0.064756854
   0.0076000000    0.066478475    0.065584138
   0.0077000000    0.067304752    0.066410496
   0.0078000000    0.068130103    0.067235928
   0.0079000000    0.068954530    0.068060434
   0.0080000000    0.069778033    0.068884017
   0.0081000000    0.070600612    0.069706676
   0.0082000000    0.071422269    0.070528414
   0.0083000000    0.072243005    0.071349230
   0.0084000000    0.073062821    0.072169125
   0.0085000000    0.073881717    0.072988101
   0.0086000000    0.074699694    0.073806159
   0.0087000000    0.075516754    0.074623299
   0.0088000000    0.076332898    0.075439523
   0.0089000000    0.077148125    0.076254830
   0.0090000000    0.077962438    0.077069223
   0.0091000000    0.078775837    0.077882702
   0.0092000000    0.079588323    0.078695268
   0.0093000000    0.080399896    0.079506922
   0.0094000000    0.081210559    0.080317665
   0.0095000000    0.082020311    0.081127497
   0.0096000000    0.082829154    0.081936420
   0.0097000000    0.083637088    0.082744434
   0.0098000000    0.084444115    0.083551541
   0.0099000000    0.085250235    0.084357741
    0.010000000    0.086055450    0.085163036
    0.010100000    0.086859759    0.085967426
    0.010200000    0.087663165    0.086770911
    0.010300000    0.088465667    0.087573494
    0.010400000    0.089267268    0.088375175
    0.010500000    0.090067967    0.089175954
    0.010600000    0.090867766    0.089975833
    0.010700000    0.091666666    0.090774813
    0.010800000    0.092464667    0.091572894
    0.010900000    0.093261770    0.092370077
    0.011000000    0.094057977    0.093166364
    0.011100000    0.094853287    0.093961755
    0.011200000    0.095647703    0.094756251
    0.011300000    0.096441225    0.095549853
    0.011400000    0.097233854    0.096342562
    0.011500000    0.098025590    0.097134378
    0.011600000    0.098816435    0.097925303
    0.011700000    0.099606390    0.098715338
    0.011800000     0.10039545    0.099504483
    0.011900000     0.10118363     0.10029274
    0.012000000     0.10197092     0.10108011
    0.012100000     0.10275732     0.10186659
    0.012200000     0.10354284     0.10265219
    0.012300000     0.10432747     0.10343690
    0.012400000     0.10511121     0.10422072
    0.012500000     0.10589408     0.10500366
    0.012600000     0.10667606     0.10578573
    0.012700000     0.10745715     0.10656690
    0.012800000     0.10823737     0.10734720
    0.012900000     0.10901671     0.10812662
    0.013000000     0.10979517     0.10890516
    0.013100000     0.11057275     0.10968282
    0.013200000     0.11134945     0.11045960
    0.013300000     0.11212528     0.11123551
    0.013400000     0.11290023     0.11201054
    0.013500000     0.11367431     0.11278470
    0.013600000     0.11444751     0.11355798
    0.013700000     0.11521985     0.11433040
    0.013800000     0.11599130     0.11510193
    0.013900000     0.11676189     0.11587260
    0.014000000     0.11753161     0.11664240
    0.014100000     0.11830046     0.11741133
    0.014200000     0.11906844     0.11817939
    0.014300000     0.11983555     0.11894658
    0.014400000     0.12060179     0.11971291
    0.014500000     0.12136717     0.12047837
    0.014600000     0.12213169     0.12124296
    0.014700000     0.12289534     0.12200669
    0.014800000     0.12365813     0.12276956
    0.014900000     0.12442005     0.12353156
    0.015000000     0.12518111     0.12429270
    0.015100000     0.12594132     0.12505299
    0.015200000     0.12670066     0.12581241
    0.015300000     0.12745914     0.12657097
    0.015400000     0.12821677     0.12732868
    0.015500000     0.12897353     0.12808553
    0.015600000     0.12972945     0.12884152
    0.015700000     0.13048450     0.12959665
    0.015800000     0.13123870     0.13035094
    0.015900000     0.13199205     0.13110436
    0.016000000     0.13274454     0.13185694
    0.016100000     0.13349619     0.13260866
    0.016200000     0.13424698     0.13335953
    0.016300000     0.13499692     0.13410955
    0.016400000     0.13574601     0.13485872
    0.016500000     0.13649425     0.13560705
    0.016600000     0.13724165     0.13635452
    0.016700000     0.13798819     0.13710115
    0.016800000     0.13873389     0.13784693
    0.016900000     0.13947875     0.13859186
    0.017000000     0.14022276     0.13933596
    0.017100000     0.14096593     0.14007920
    0.017200000     0.14170825     0.14082161
    0.017300000     0.14244974     0.14156317
    0.017400000     0.14319038     0.14230389
    0.017500000     0.14393018     0.14304377
    0.017600000     0.14466914     0.14378282
    0.017700000     0.14540726     0.14452102
    0.017800000     0.14614455     0.14525838
    0.017900000     0.14688100     0.14599491
    0.018000000     0.14761661     0.14673061
    0.018100000     0.14835139     0.14746546
    0.018200000     0.14908533     0.14819949
    0.018300000     0.14981844     0.14893268
    0.018400000     0.15055072     0.14966503
    0.018500000     0.15128216     0.15039656
    0.018600000     0.15201277     0.15112725
    0.018700000     0.15274256     0.15185711
    0.018800000     0.15347151     0.15258615
    0.018900000     0.15419964     0.15331435
    0.019000000     0.15492693     0.15404173
    0.019100000     0.15565340     0.15476828
    0.019200000     0.15637905     0.15549400
    0.019300000     0.15710387     0.15621890
    0.019400000     0.15782786     0.15694298
    0.019500000     0.15855103     0.15766623
    0.019600000     0.15927338     0.15838866
    0.019700000     0.15999490     0.15911026
    0.019800000     0.16071561     0.15983105
    0.019900000     0.16143549     0.16055101
    0.020000000     0.16215456     0.16127015
    0.020100000     0.16287280     0.16198848
    0.020200000     0.16359023     0.16270599
    0.020300000     0.16430684     0.16342268
    0.020400000     0.16502264     0.16413855
    0.020500000     0.16573762     0.16485361
    0.020600000     0.16645178     0.16556786
    0.020700000     0.16716513     0.16628129
    0.020800000     0.16787767     0.16699391
    0.020900000     0.16858940     0.16770571
    0.021000000     0.16930031     0.16841671
    0.021100000     0.17001041     0.16912689
    0.021200000     0.17071971     0.16983626
    0.021300000     0.17142819     0.17054483
    0.021400000     0.17213587     0.17125259
    0.021500000     0.17284274     0.17195954
    0.021600000     0.17354880     0.17266568
    0.021700000     0.17425406     0.17337102
    0.021800000     0.17495851     0.17407555
    0.021900000     0.17566216     0.17477928
    0.022000000     0.17636500     0.17548220
    0.022100000     0.17706704     0.17618432
    0.022200000     0.17776828     0.17688564
    0.022300000     0.17846872     0.17758616
    0.022400000     0.17916836     0.17828588
    0.022500000     0.17986720     0.17898480
    0.022600000     0.18056525     0.17968292
    0.022700000     0.18126249     0.18038025
    0.022800000     0.18195894     0.18107678
    0.022900000     0.18265459     0.18177251
    0.023000000     0.18334944     0.18246744
    0.023100000     0.18404350     0.18316158
    0.023200000     0.18473677     0.18385493
    0.023300000     0.18542924     0.18454748
    0.023400000     0.18612093     0.18523925
    0.023500000     0.18681182     0.18593022
    0.023600000     0.18750192     0.18662040
    0.023700000     0.18819123     0.18730979
    0.023800000     0.18887975     0.18799839
    0.023900000     0.18956748     0.18868620
    0.024000000     0.19025443     0.18937323
    0.024100000     0.19094059     0.19005947
    0.024200000     0.19162596     0.19074492
    0.024300000     0.19231055     0.19142959
    0.024400000     0.19299435     0.19211347
    0.024500000     0.19367737     0.19279657
    0.024600000     0.19435961     0.19347889
    0.024700000     0.19504107     0.19416043
    0.024800000     0.19572174     0.19484118
    0.024900000     0.19640164     0.19552116
    0.025000000     0.19708075     0.19620035
    0.025100000     0.19775909     0.19687877
    0.025200000     0.19843664     0.19755641
    0.025300000     0.19911342     0.19823327
    0.025400000     0.19978943     0.19890935
    0.025500000     0.20046466     0.19958466
    0.025600000     0.20113911     0.20025919
    0.025700000     0.20181279     0.20093295
    0.025800000     0.20248570     0.20160594
    0.025900000     0.20315783     0.20227815
    0.026000000     0.20382919     0.20294959
    0.026100000     0.20449978     0.20362027
    0.026200000     0.20516960     0.20429017
    0.026300000     0.20583865     0.20495930
    0.026400000     0.20650694     0.20562766
    0.026500000     0.20717445     0.20629525
    0.026600000     0.20784120     0.20696208
    0.026700000     0.20850718     0.20762814
    0.026800000     0.20917239     0.20829344
    0.026900000     0.20983684     0.20895797
    0.027000000     0.21050053     0.20962173
    0.027100000     0.21116345     0.21028473
    0.027200000     0.21182561     0.21094697
    0.027300000     0.21248701     0.21160845
    0.027400000     0.21314764     0.21226917
    0.027500000     0.21380752     0.21292913
    0.027600000     0.21446664     0.21358832
    0.027700000     0.21512500     0.21424676
    0.027800000     0.21578260     0.21490444
    0.027900000     0.21643944     0.21556136
    0.028000000     0.21709553     0.21621753
    0.028100000     0.21775086     0.21687294
    0.028200000     0.21840543     0.21752760
    0.028300000     0.21905925     0.21818150
    0.028400000     0.21971232     0.21883464
    0.028500000     0.22036463     0.21948704
    0.028600000     0.22101620     0.22013868
    0.028700000     0.22166701     0.22078957
    0.028800000     0.22231707     0.22143972
    0.028900000     0.22296638     0.22208911
    0.029000000     0.22361494     0.22273775
    0.029100000     0.22426276     0.22338564
    0.029200000     0.22490982     0.22403279
    0.029300000     0.22555614     0.22467919
    0.029400000     0.22620172     0.22532484
    0.029500000     0.22684655     0.22596975
    0.029600000     0.22749063     0.22661392
    0.029700000     0.22813397     0.22725734
    0.029800000     0.22877657     0.22790001
    0.029900000     0.22941842     0.22854195
    0.030000000     0.23005953     0.22918314
    0.030100000     0.23069991     0.22982359
    0.030200000     0.23133954     0.23046331
    0.030300000     0.23197843     0.23110228
    0.030400000     0.23261659     0.23174051
    0.030500000     0.23325400     0.23237801
    0.030600000     0.23389068     0.23301477
    0.030700000     0.23452663     0.23365079
    0.030800000     0.23516183     0.23428608
    0.030900000     0.23579631     0.23492063
    0.031000000     0.23643004     0.23555445
    0.031100000     0.23706305     0.23618754
    0.031200000     0.23769532     0.23681989
    0.031300000     0.23832686     0.23745151
    0.031400000     0.23895767     0.23808240
    0.031500000     0.23958775     0.23871256
    0.031600000     0.24021710     0.23934198
    0.031700000     0.24084572     0.23997068
    0.031800000     0.24147361     0.24059866
    0.031900000     0.24210077     0.24122590
    0.032000000     0.24272721     0.24185242
    0.032100000     0.24335292     0.24247821
    0.032200000     0.24397790     0.24310327
    0.032300000     0.24460216     0.24372761
    0.032400000     0.24522570     0.24435123
    0.032500000     0.24584851     0.24497412
    0.032600000     0.24647060     0.24559629
    0.032700000     0.24709197     0.24621774
    0.032800000     0.24771262     0.24683847
    0.032900000     0.24833255     0.24745848
    0.033000000     0.24895176     0.24807776
    0.033100000     0.24957024     0.24869633
    0.033200000     0.25018802     0.24931418
    0.033300000     0.25080507     0.24993132
    0.033400000     0.25142140     0.25054773
    0.033500000     0.25203702     0.25116343
    0.033600000     0.25265193     0.25177842
    0.033700000     0.25326612     0.25239269
    0.033800000     0.25387960     0.25300625
    0.033900000     0.25449236     0.25361909
    0.034000000     0.25510441     0.25423122
    0.034100000     0.25571575     0.25484264
    0.034200000     0.25632638     0.25545335
    0.034300000     0.25693630     0.25606335
    0.034400000     0.25754550     0.25667263
    0.034500000     0.25815400     0.25728121
    0.034600000     0.25876179     0.25788908
    0.034700000     0.25936888     0.25849625
    0.034800000     0.25997525     0.25910270
    0.034900000     0.26058092     0.25970845
    0.035000000     0.26118589     0.26031350
    0.035100000     0.26179015     0.26091784
    0.035200000     0.26239371     0.26152148
    0.035300000     0.26299656     0.26212441
    0.035400000     0.26359871     0.26272664
    0.035500000     0.26420016     0.26332817
    0.035600000     0.26480090     0.26392900
    0.035700000     0.26540095     0.26452912
    0.035800000     0.26600030     0.26512855
    0.035900000     0.26659895     0.26572728
    0.036000000     0.26719690     0.26632531
    0.036100000     0.26779415     0.26692264
    0.036200000     0.26839070     0.26751928
    0.036300000     0.26898656     0.26811521
    0.036400000     0.26958173     0.26871046
    0.036500000     0.27017619     0.26930501
    0.036600000     0.27076997     0.26989886
    0.036700000     0.27136305     0.27049202
    0.036800000     0.27195544     0.27108449
    0.036900000     0.27254713     0.27167626
    0.037000000     0.27313814     0.27226735
    0.037100000     0.27372845     0.27285774
    0.037200000     0.27431807     0.27344745
    0.037300000     0.27490701     0.27403646
    0.037400000     0.27549525     0.27462479
    0.037500000     0.27608281     0.27521242
    0.037600000     0.27666968     0.27579937
    0.037700000     0.27725586     0.27638564
    0.037800000     0.27784136     0.27697122
    0.037900000     0.27842617     0.27755611
    0.038000000     0.27901030     0.27814032
    0.038100000     0.27959375     0.27872384
    0.038200000     0.28017651     0.27930668
    0.038300000     0.28075859     0.27988884
    0.038400000     0.28133998     0.28047032
    0.038500000     0.28192070     0.28105111
    0.038600000     0.28250073     0.28163123
    0.038700000     0.28308009     0.28221066
    0.038800000     0.28365876     0.28278942
    0.038900000     0.28423676     0.28336750
    0.039000000     0.28481408     0.28394490
    0.039100000     0.28539072     0.28452162
    0.039200000     0.28596669     0.28509767
    0.039300000     0.28654198     0.28567304
    0.039400000     0.28711660     0.28624773
    0.039500000     0.28769054     0.28682175
    0.039600000     0.28826381     0.28739510
    0.039700000     0.28883640     0.28796778
    0.039800000     0.28940832     0.28853978
    0.039900000     0.28997957     0.28911111
    0.040000000     0.29055015     0.28968177
    0.040100000     0.29112006     0.29025176
    0.040200000     0.29168930     0.29082108
    0.040300000     0.29225787     0.29138973
    0.040400000     0.29282578     0.29195771
    0.040500000     0.29339301     0.29252503
    0.040600000     0.29395958     0.29309168
    0.040700000     0.29452548     0.29365766
    0.040800000     0.29509072     0.29422297
    0.040900000     0.29565529     0.29478762
    0.041000000     0.29621920     0.29535161
    0.041100000     0.29678244     0.29591493
    0.041200000     0.29734502     0.29647759
    0.041300000     0.29790694     0.29703959
    0.041400000     0.29846819     0.29760093
    0.041500000     0.29902879     0.29816160
    0.041600000     0.29958872     0.29872162
    0.041700000     0.30014800     0.29928097
    0.041800000     0.30070661     0.29983967
    0.041900000     0.30126457     0.30039771
    0.042000000     0.30182187     0.30095509
    0.042100000     0.30237851     0.30151181
    0.042200000     0.30293450     0.30206788
    0.042300000     0.30348983     0.30262329
    0.042400000     0.30404451     0.30317804
    0.042500000     0.30459853     0.30373214
    0.042600000     0.30515189     0.30428559
    0.042700000     0.30570461     0.30483839
    0.042800000     0.30625667     0.30539053
    0.042900000     0.30680808     0.30594202
    0.043000000     0.30735884     0.30649286
    0.043100000     0.30790895     0.30704305
    0.043200000     0.30845841     0.30759258
    0.043300000     0.30900722     0.30814147
    0.043400000     0.30955538     0.30868971
    0.043500000     0.31010289     0.30923731
    0.043600000     0.31064976     0.30978425
    0.043700000     0.31119597     0.31033055
    0.043800000     0.31174155     0.31087621
    0.043900000     0.31228647     0.31142121
    0.044000000     0.31283076     0.31196558
    0.044100000     0.31337440     0.31250930
    0.044200000     0.31391739     0.31305237
    0.044300000     0.31445975     0.31359480
    0.044400000     0.31500146     0.31413659
    0.044500000     0.31554253     0.31467774
    0.044600000     0.31608295     0.31521825
    0.044700000     0.31662274     0.31575812
    0.044800000     0.31716189     0.31629735
    0.044900000     0.31770040     0.31683594
    0.045000000     0.31823827     0.31737389
    0.045100000     0.31877551     0.31791121
    0.045200000     0.31931210     0.31844788
    0.045300000     0.31984806     0.31898392
    0.045400000     0.32038339     0.31951933
    0.045500000     0.32091808     0.32005410
    0.045600000     0.32145213     0.32058823
    0.045700000     0.32198555     0.32112173
    0.045800000     0.32251834     0.32165460
    0.045900000     0.32305050     0.32218684
    0.046000000     0.32358202     0.32271844
    0.046100000     0.32411292     0.32324942
    0.046200000     0.32464318     0.32377976
    0.046300000     0.32517281     0.32430947
    0.046400000     0.32570181     0.32483855
    0.046500000     0.32623019     0.32536701
    0.046600000     0.32675793     0.32589483
    0.046700000     0.32728505     0.32642203
    0.046800000     0.32781154     0.32694860
    0.046900000     0.32833740     0.32747455
    0.047000000     0.32886264     0.32799987
    0.047100000     0.32938726     0.32852456
    0.047200000     0.32991125     0.32904863
    0.047300000     0.33043461     0.32957208
    0.047400000     0.33095736     0.33009490
    0.047500000     0.33147948     0.33061710
    0.047600000     0.33200098     0.33113868
    0.047700000     0.33252185     0.33165964
    0.047800000     0.33304211     0.33217997
    0.047900000     0.33356175     0.33269969
    0.048000000     0.33408077     0.33321879
    0.048100000     0.33459916     0.33373727
    0.048200000     0.33511694     0.33425513
    0.048300000     0.33563411     0.33477237
    0.048400000     0.33615065     0.33528900
    0.048500000     0.33666658     0.33580501
    0.048600000     0.33718190     0.33632040
    0.048700000     0.33769660     0.33683518
    0.048800000     0.33821068     0.33734934
    0.048900000     0.33872415     0.33786289
    0.049000000     0.33923701     0.33837583
    0.049100000     0.33974925     0.33888816
    0.049200000     0.34026088     0.33939987
    0.049300000     0.34077191     0.33991097
    0.049400000     0.34128232     0.34042146
    0.049500000     0.34179212     0.34093134
    0.049600000     0.34230131     0.34144061
    0.049700000     0.34280989     0.34194927
    0.049800000     0.34331786     0.34245733
    0.049900000     0.34382523     0.34296477
    0.050000000     0.34433199     0.34347161
    0.050100000     0.34483814     0.34397784
    0.050200000     0.34534368     0.34448347
    0.050300000     0.34584863     0.34498849
    0.050400000     0.34635296     0.34549291
    0.050500000     0.34685669     0.34599672
    0.050600000     0.34735982     0.34649993
    0.050700000     0.34786235     0.34700253
    0.050800000     0.34836427     0.34750453
    0.050900000     0.34886559     0.34800594
    0.051000000     0.34936631     0.34850674
    0.051100000     0.34986643     0.34900694
    0.051200000     0.35036595     0.34950654
    0.051300000     0.35086487     0.35000554
    0.051400000     0.35136319     0.35050394
    0.051500000     0.35186092     0.35100174
    0.051600000     0.35235804     0.35149895
    0.051700000     0.35285457     0.35199556
    0.051800000     0.35335051     0.35249157
    0.051900000     0.35384585     0.35298699
    0.052000000     0.35434059     0.35348181
    0.052100000     0.35483474     0.35397604
    0.052200000     0.35532829     0.35446967
    0.052300000     0.35582125     0.35496272
    0.052400000     0.35631362     0.35545516
    0.052500000     0.35680539     0.35594702
    0.052600000     0.35729658     0.35643828
    0.052700000     0.35778717     0.35692896
    0.052800000     0.35827717     0.35741904
    0.052900000     0.35876659     0.35790853
    0.053000000     0.35925541     0.35839744
    0.053100000     0.35974365     0.35888575
    0.053200000     0.36023129     0.35937348
    0.053300000     0.36071835     0.35986062
    0.053400000     0.36120483     0.36034717
    0.053500000     0.36169071     0.36083314
    0.053600000     0.36217601     0.36131852
    0.053700000     0.36266073     0.36180332
    0.053800000     0.36314486     0.36228753
    0.053900000     0.36362841     0.36277115
    0.054000000     0.36411137     0.36325420
    0.054100000     0.36459375     0.36373666
    0.054200000     0.36507555     0.36421854
    0.054300000     0.36555677     0.36469984
    0.054400000     0.36603741     0.36518055
    0.054500000     0.36651746     0.36566069
    0.054600000     0.36699694     0.36614025
    0.054700000     0.36747584     0.36661922
    0.054800000     0.36795416     0.36709762
    0.054900000     0.36843190     0.36757544
    0.055000000     0.36890906     0.36805269
    0.055100000     0.36938564     0.36852935
    0.055200000     0.36986165     0.36900544
    0.055300000     0.37033709     0.36948096
    0.055400000     0.37081195     0.36995589
    0.055500000     0.37128623     0.37043026
    0.055600000     0.37175994     0.37090405
    0.055700000     0.37223308     0.37137726
    0.055800000     0.37270564     0.37184991
    0.055900000     0.37317763     0.37232198
    0.056000000     0.37364905     0.37279348
    0.056100000     0.37411990     0.37326441
    0.056200000     0.37459018     0.37373476
    0.056300000     0.37505988     0.37420455
    0.056400000     0.37552902     0.37467377
    0.056500000     0.37599759     0.37514242
    0.056600000     0.37646559     0.37561050
    0.056700000     0.37693302     0.37607801
    0.056800000     0.37739989     0.37654496
    0.056900000     0.37786619     0.37701134
    0.057000000     0.37833192     0.37747715
    0.057100000     0.37879709     0.37794240
    0.057200000     0.37926169     0.37840708
    0.057300000     0.37972573     0.37887120
    0.057400000     0.38018920     0.37933475
    0.057500000     0.38065211     0.37979774
    0.057600000     0.38111446     0.38026017
    0.057700000     0.38157625     0.38072204
    0.057800000     0.38203747     0.38118334
    0.057900000     0.38249813     0.38164408
    0.058000000     0.38295824     0.38210427
    0.058100000     0.38341778     0.38256389
    0.058200000     0.38387676     0.38302295
    0.058300000     0.38433519     0.38348146
    0.058400000     0.38479305     0.38393941
    0.058500000     0.38525036     0.38439679
    0.058600000     0.38570712     0.38485363
    0.058700000     0.38616331     0.38530990
    0.058800000     0.38661895     0.38576562
    0.058900000     0.38707403     0.38622078
    0.059000000     0.38752856     0.38667539
    0.059100000     0.38798254     0.38712945
    0.059200000     0.38843596     0.38758295
    0.059300000     0.38888883     0.38803590
    0.059400000     0.38934114     0.38848829
    0.059500000     0.38979290     0.38894014
    0.059600000     0.39024412     0.38939143
    0.059700000     0.39069478     0.38984217
    0.059800000     0.39114489     0.39029236
    0.059900000     0.39159445     0.39074200
    0.060000000     0.39204346     0.39119109
    0.060100000     0.39249192     0.39163963
    0.060200000     0.39293983     0.39208762
    0.060300000     0.39338720     0.39253507
    0.060400000     0.39383402     0.39298197
    0.060500000     0.39428029     0.39342832
    0.060600000     0.39472601     0.39387413
    0.060700000     0.39517119     0.39431939
    0.060800000     0.39561583     0.39476410
    0.060900000     0.39605992     0.39520827
    0.061000000     0.39650347     0.39565190
    0.061100000     0.39694647     0.39609498
    0.061200000     0.39738893     0.39653753
    0.061300000     0.39783085     0.39697952
    0.061400000     0.39827223     0.39742098
    0.061500000     0.39871306     0.39786190
    0.061600000     0.39915336     0.39830227
    0.061700000     0.39959311     0.39874211
    0.061800000     0.40003233     0.39918140
    0.061900000     0.40047101     0.39962016
    0.062000000     0.40090914     0.40005838
    0.062100000     0.40134674     0.40049606
    0.062200000     0.40178381     0.40093320
    0.062300000     0.40222033     0.40136981
    0.062400000     0.40265632     0.40180588
    0.062500000     0.40309178     0.40224141
    0.062600000     0.40352669     0.40267641
    0.062700000     0.40396108     0.40311087
    0.062800000     0.40439493     0.40354480
    0.062900000     0.40482824     0.40397820
    0.063000000     0.40526103     0.40441106
    0.063100000     0.40569328     0.40484339
    0.063200000     0.40612499     0.40527519
    0.063300000     0.40655618     0.40570645
    0.063400000     0.40698684     0.40613719
    0.063500000     0.40741696     0.40656739
    0.063600000     0.40784656     0.40699707
    0.063700000     0.40827562     0.40742622
    0.063800000     0.40870416     0.40785483
    0.063900000     0.40913217     0.40828292
    0.064000000     0.40955965     0.40871048
    0.064100000     0.40998660     0.40913751
    0.064200000     0.41041303     0.40956402
    0.064300000     0.41083893     0.40999000
    0.064400000     0.41126430     0.41041546
    0.064500000     0.41168915     0.41084039
    0.064600000     0.41211348     0.41126479
    0.064700000     0.41253728     0.41168867
    0.064800000     0.41296055     0.41211203
    0.064900000     0.41338331     0.41253486
    0.065000000     0.41380554     0.41295717
    0.065100000     0.41422725     0.41337896
    0.065200000     0.41464844     0.41380023
    0.065300000     0.41506910     0.41422098
    0.065400000     0.41548925     0.41464120
    0.065500000     0.41590888     0.41506091
    0.065600000     0.41632798     0.41548010
    0.065700000     0.41674657     0.41589877
    0.065800000     0.41716464     0.41631692
    0.065900000     0.41758219     0.41673455
    0.066000000     0.41799923     0.41715166
    0.066100000     0.41841574     0.41756826
    0.066200000     0.41883174     0.41798434
    0.066300000     0.41924723     0.41839991
    0.066400000     0.41966220     0.41881496
    0.066500000     0.42007665     0.41922949
    0.066600000     0.42049060     0.41964351
    0.066700000     0.42090402     0.42005702
    0.066800000     0.42131694     0.42047001
    0.066900000     0.42172934     0.42088249
    0.067000000     0.42214123     0.42129446
    0.067100000     0.42255260     0.42170592
    0.067200000     0.42296347     0.42211687
    0.067300000     0.42337383     0.42252730
    0.067400000     0.42378367     0.42293723
    0.067500000     0.42419301     0.42334664
    0.067600000     0.42460183     0.42375555
    0.067700000     0.42501015     0.42416395
    0.067800000     0.42541796     0.42457184
    0.067900000     0.42582526     0.42497922
    0.068000000     0.42623206     0.42538609
    0.068100000     0.42663835     0.42579246
    0.068200000     0.42704413     0.42619833
    0.068300000     0.42744940     0.42660368
    0.068400000     0.42785418     0.42700853
    0.068500000     0.42825844     0.42741288
    0.068600000     0.42866221     0.42781672
    0.068700000     0.42906546     0.42822006
    0.068800000     0.42946822     0.42862290
    0.068900000     0.42987047     0.42902523
    0.069000000     0.43027223     0.42942706
    0.069100000     0.43067347     0.42982839
    0.069200000     0.43107422     0.43022922
    0.069300000     0.43147447     0.43062955
    0.069400000     0.43187422     0.43102938
    0.069500000     0.43227347     0.43142871
    0.069600000     0.43267222     0.43182754
    0.069700000     0.43307047     0.43222587
    0.069800000     0.43346822     0.43262370
    0.069900000     0.43386548     0.43302104
    0.070000000     0.43426224     0.43341787
    0.070100000     0.43465850     0.43381422
    0.070200000     0.43505426     0.43421006
    0.070300000     0.43544953     0.43460541
    0.070400000     0.43584431     0.43500027
    0.070500000     0.43623859     0.43539463
    0.070600000     0.43663237     0.43578849
    0.070700000     0.43702567     0.43618187
    0.070800000     0.43741846     0.43657474
    0.070900000     0.43781077     0.43696713
    0.071000000     0.43820259     0.43735903
    0.071100000     0.43859391     0.43775043
    0.071200000     0.43898474     0.43814134
    0.071300000     0.43937508     0.43853176
    0.071400000     0.43976493     0.43892169
    0.071500000     0.44015429     0.43931113
    0.071600000     0.44054317     0.43970009
    0.071700000     0.44093155     0.44008855
    0.071800000     0.44131944     0.44047653
    0.071900000     0.44170685     0.44086401
    0.072000000     0.44209377     0.44125101
    0.072100000     0.44248021     0.44163753
    0.072200000     0.44286615     0.44202355
    0.072300000     0.44325161     0.44240910
    0.072400000     0.44363659     0.44279415
    0.072500000     0.44402108     0.44317872
    0.072600000     0.44440509     0.44356281
    0.072700000     0.44478861     0.44394641
    0.072800000     0.44517165     0.44432953
    0.072900000     0.44555421     0.44471217
