     x        u       v
    0.017500000 -3.5982539E-08     0.14304377
    0.017600000  4.5547617E-07     0.14378282
    0.017700000 -3.6351810E-08     0.14452102
    0.017800000  4.5500724E-07     0.14525838
    0.017900000 -3.6720244E-08     0.14599491
    0.018000000  4.5453915E-07     0.14673061
    0.018100000 -3.7087841E-08     0.14746546
    0.018200000  4.5407189E-07     0.14819949
    0.018300000 -3.7454604E-08     0.14893268
    0.018400000  4.5360547E-07     0.14966503
    0.018500000 -3.7820534E-08     0.15039656
    0.018600000  4.5313988E-07     0.15112725
    0.018700000 -3.8185633E-08     0.15185711
    0.018800000  4.5267512E-07     0.15258615
    0.018900000 -3.8549903E-08     0.15331435
    0.019000000  4.5221119E-07     0.15404173
    0.019100000 -3.8913344E-08     0.15476828
    0.019200000  4.5174809E-07     0.15549400
    0.019300000 -3.9275960E-08     0.15621890
    0.019400000  4.5128581E-07     0.15694298
    0.019500000 -3.9637751E-08     0.15766623
    0.019600000  4.5082435E-07     0.15838866
    0.019700000 -3.9998719E-08     0.15911026
    0.019800000  4.5036372E-07     0.15983105
    0.019900000 -4.0358867E-08     0.16055101
    0.020000000  4.4990391E-07     0.16127015
    0.020100000 -4.0718194E-08     0.16198848
    0.020200000  4.4944491E-07     0.16270599
    0.020300000 -4.1076704E-08     0.16342268
    0.020400000  4.4898674E-07     0.16413855
    0.020500000 -4.1434397E-08     0.16485361
    0.020600000  4.4852937E-07     0.16556786
    0.020700000 -4.1791276E-08     0.16628129
    0.020800000  4.4807283E-07     0.16699391
    0.020900000 -4.2147342E-08     0.16770571
    0.021000000  4.4761709E-07     0.16841671
    0.021100000 -4.2502596E-08     0.16912689
    0.021200000  4.4716217E-07     0.16983626
    0.021300000 -4.2857041E-08     0.17054483
    0.021400000  4.4670805E-07     0.17125259
    0.021500000 -4.3210677E-08     0.17195954
    0.021600000  4.4625474E-07     0.17266568
    0.021700000 -4.3563507E-08     0.17337102
    0.021800000  4.4580224E-07     0.17407555
    0.021900000 -4.3915532E-08     0.17477928
    0.022000000  4.4535054E-07     0.17548220
    0.022100000 -4.4266754E-08     0.17618432
    0.022200000  4.4489965E-07     0.17688564
    0.022300000 -4.4617174E-08     0.17758616
    0.022400000  4.4444955E-07     0.17828588
    0.022500000 -4.4966793E-08     0.17898480
    0.022600000  4.4400025E-07     0.17968292
    0.022700000 -4.5315615E-08     0.18038025
    0.022800000  4.4355176E-07     0.18107678
    0.022900000 -4.5663639E-08     0.18177251
    0.023000000  4.4310405E-07     0.18246744
    0.023100000 -4.6010868E-08     0.18316158
    0.023200000  4.4265715E-07     0.18385493
    0.023300000 -4.6357303E-08     0.18454748
    0.023400000  4.4221103E-07     0.18523925
    0.023500000 -4.6702946E-08     0.18593022
    0.023600000  4.4176571E-07     0.18662040
    0.023700000 -4.7047799E-08     0.18730979
    0.023800000  4.4132118E-07     0.18799839
    0.023900000 -4.7391863E-08     0.18868620
    0.024000000  4.4087743E-07     0.18937323
    0.024100000 -4.7735139E-08     0.19005947
    0.024200000  4.4043447E-07     0.19074492
    0.024300000 -4.8077629E-08     0.19142959
    0.024400000  4.3999230E-07     0.19211347
    0.024500000 -4.8419335E-08     0.19279657
    0.024600000  4.3955091E-07     0.19347889
    0.024700000 -4.8760259E-08     0.19416043
    0.024800000  4.3911030E-07     0.19484118
    0.024900000 -4.9100401E-08     0.19552116
    0.025000000  4.3867047E-07     0.19620035
    0.025100000 -4.9439763E-08     0.19687877
    0.025200000  4.3823142E-07     0.19755641
    0.025300000 -4.9778348E-08     0.19823327
    0.025400000  4.3779315E-07     0.19890935
    0.025500000 -5.0116156E-08     0.19958466
    0.025600000  4.3735566E-07     0.20025919
    0.025700000 -5.0453189E-08     0.20093295
    0.025800000  4.3691894E-07     0.20160594
    0.025900000 -5.0789449E-08     0.20227815
    0.026000000  4.3648299E-07     0.20294959
    0.026100000 -5.1124937E-08     0.20362027
    0.026200000  4.3604781E-07     0.20429017
    0.026300000 -5.1459655E-08     0.20495930
    0.026400000  4.3561340E-07     0.20562766
    0.026500000 -5.1793604E-08     0.20629525
    0.026600000  4.3517976E-07     0.20696208
    0.026700000 -5.2126786E-08     0.20762814
    0.026800000  4.3474688E-07     0.20829344
    0.026900000 -5.2459202E-08     0.20895797
    0.027000000  4.3431477E-07     0.20962173
    0.027100000 -5.2790854E-08     0.21028473
    0.027200000  4.3388343E-07     0.21094697
    0.027300000 -5.3121743E-08     0.21160845
