     x        u       v
     0.10000000      1.7468476     0.53212510
     0.20000000      1.7523919     0.66467380
     0.30000000      1.6226010     0.65022655
     0.40000000      1.4430230     0.58170252
     0.50000000      1.2451294     0.49328475
     0.60000000      1.0404978     0.39754849
     0.70000000     0.83338747     0.29911990
     0.80000000     0.62536526     0.19970086
     0.90000000     0.41700758    0.099917450
      1.0000000     0.20852649  5.8885730E-18
